Date,Overall AQI Value,Main Pollutant,Ozone,PM25,CO,PM10,NO2,AQI category,city,state,Temperature,Precipitation,Wind Speed
2023-01-06,89,PM2.5,22.0,89.0,8.0,21.0,32.0,Moderate,Minneapolis,MN,-11.7,0.0,5.2
2023-01-07,118,PM2.5,22.0,118.0,8.0,37.0,41.0,Unhealthy for Sensitive Groups,Minneapolis,MN,-12.9,0.0,2.5
2023-01-08,109,PM2.5,28.0,109.0,8.0,33.0,38.0,Unhealthy for Sensitive Groups,Minneapolis,MN,-11.1,0.0,9.8
2023-01-09,96,PM2.5,25.0,96.0,8.0,31.0,33.0,Moderate,Minneapolis,MN,-6.7,0.0,3.9
2023-01-10,156,PM2.5,19.0,156.0,8.0,54.0,31.0,Unhealthy,Minneapolis,MN,-2.1,0.0,2.8
2023-01-11,129,PM2.5,24.0,129.0,8.0,40.0,31.0,Unhealthy for Sensitive Groups,Minneapolis,MN,-0.5,1.3,5.7
2023-01-12,96,PM2.5,26.0,96.0,7.0,17.0,15.0,Moderate,Minneapolis,MN,-4.5,0.0,18.3
2023-01-13,48,PM2.5,25.0,48.0,6.0,12.0,23.0,Good,Minneapolis,MN,-7.5,0.0,7.7
2023-01-14,47,PM2.5,25.0,47.0,5.0,14.0,10.0,Good,Minneapolis,MN,-4.6,0.0,17.7
2023-01-15,51,PM2.5,26.0,51.0,8.0,12.0,12.0,Moderate,Minneapolis,MN,1.2,0.0,15.7
2023-01-16,47,PM2.5,19.0,47.0,8.0,11.0,25.0,Good,Minneapolis,MN,1.8,12.3,9.2
2023-01-17,36,PM2.5,19.0,36.0,8.0,7.0,19.0,Good,Minneapolis,MN,1.4,2.4,13.7
2023-01-18,40,PM2.5,28.0,40.0,6.0,7.0,21.0,Good,Minneapolis,MN,0.2,0.0,12.4
2023-01-19,31,Ozone,31.0,21.0,7.0,19.0,19.0,Good,Minneapolis,MN,-1.1,7.5,14.7
2023-01-20,32,Ozone,32.0,25.0,6.0,7.0,17.0,Good,Minneapolis,MN,-4.2,0.0,12.8
2023-01-21,39,PM2.5,29.0,39.0,5.0,6.0,10.0,Good,Minneapolis,MN,-5.7,0.0,10.0
2023-01-22,62,PM2.5,31.0,62.0,6.0,14.0,17.0,Moderate,Minneapolis,MN,-7.5,0.0,5.3
2023-01-23,56,PM2.5,31.0,56.0,6.0,15.0,25.0,Moderate,Minneapolis,MN,-5.2,0.0,12.1
2023-01-24,56,PM2.5,30.0,56.0,6.0,14.0,29.0,Moderate,Minneapolis,MN,-4.2,0.0,10.3
2023-01-25,56,PM2.5,30.0,56.0,7.0,16.0,27.0,Moderate,Minneapolis,MN,-4.0,0.3,13.8
2023-01-26,32,Ozone,32.0,28.0,6.0,18.0,23.0,Good,Minneapolis,MN,-11.8,0.0,13.9
2023-01-27,35,PM2.5,31.0,35.0,6.0,15.0,23.0,Good,Minneapolis,MN,-6.6,2.1,21.0
2023-01-28,32,PM2.5,31.0,32.0,6.0,17.0,16.0,Good,Minneapolis,MN,-15.9,0.0,12.6
2023-01-29,32,Ozone,32.0,30.0,5.0,16.0,16.0,Good,Minneapolis,MN,-17.9,0.0,12.2
2023-01-30,35,PM2.5,33.0,35.0,6.0,21.0,28.0,Good,Minneapolis,MN,-20.3,0.0,13.1
2023-01-31,39,PM2.5,32.0,39.0,6.0,35.0,35.0,Good,Minneapolis,MN,-17.6,0.0,10.0
2023-02-01,59,PM2.5,39.0,59.0,7.0,31.0,40.0,Moderate,Minneapolis,MN,-12.4,0.0,6.5
2023-02-02,51,PM2.5,35.0,51.0,6.0,26.0,28.0,Moderate,Minneapolis,MN,-14.7,0.0,17.8
2023-02-03,31,Ozone,31.0,25.0,6.0,18.0,31.0,Good,Minneapolis,MN,-20.8,0.0,13.0
2023-02-04,53,PM2.5,34.0,53.0,8.0,31.0,38.0,Moderate,Minneapolis,MN,-9.2,0.0,8.4
2023-02-05,64,PM2.5,39.0,64.0,8.0,23.0,40.0,Moderate,Minneapolis,MN,-6.0,0.0,7.9
2023-02-06,72,PM2.5,39.0,72.0,7.0,19.0,43.0,Moderate,Minneapolis,MN,-2.5,5.1,12.3
2023-02-07,39,Ozone,39.0,37.0,6.0,13.0,38.0,Good,Minneapolis,MN,-0.1,0.0,15.6
2023-02-08,53,PM2.5,40.0,53.0,6.0,20.0,39.0,Moderate,Minneapolis,MN,0.3,0.0,10.1
2023-02-09,49,PM2.5,38.0,49.0,7.0,16.0,38.0,Good,Minneapolis,MN,-2.1,0.0,15.4
2023-02-10,39,Ozone,39.0,21.0,5.0,18.0,32.0,Good,Minneapolis,MN,-7.0,0.0,12.4
2023-02-11,37,Ozone,37.0,25.0,5.0,14.0,37.0,Good,Minneapolis,MN,-0.5,0.0,13.3
2023-02-12,52,PM2.5,44.0,52.0,7.0,19.0,38.0,Moderate,Minneapolis,MN,-1.4,0.0,5.9
2023-02-13,40,Ozone,40.0,35.0,5.0,14.0,26.0,Good,Minneapolis,MN,0.6,0.0,12.6
2023-02-14,41,PM2.5,36.0,41.0,7.0,10.0,28.0,Good,Minneapolis,MN,4.0,21.0,13.2
2023-02-15,31,Ozone,31.0,20.0,7.0,9.0,19.0,Good,Minneapolis,MN,-3.1,7.2,21.0
2023-02-16,37,Ozone,37.0,18.0,7.0,22.0,21.0,Good,Minneapolis,MN,-10.1,0.0,14.8
2023-02-17,39,Ozone,39.0,37.0,7.0,31.0,39.0,Good,Minneapolis,MN,-8.1,0.0,13.6
2023-02-18,51,PM2.5,38.0,51.0,7.0,16.0,35.0,Moderate,Minneapolis,MN,-1.2,0.0,8.2
2023-02-19,46,PM2.5,37.0,46.0,7.0,14.0,34.0,Good,Minneapolis,MN,-2.5,0.0,12.1
2023-02-20,38,PM2.5,36.0,38.0,6.0,14.0,30.0,Good,Minneapolis,MN,-5.8,1.3,16.6
2023-02-21,34,Ozone,34.0,26.0,6.0,12.0,23.0,Good,Minneapolis,MN,-12.0,4.0,10.5
2023-02-22,39,Ozone,39.0,13.0,5.0,14.0,10.0,Good,Minneapolis,MN,-8.0,9.0,21.1
2023-02-23,44,PM2.5,37.0,44.0,6.0,6.0,23.0,Good,Minneapolis,MN,-11.3,9.6,18.9
2023-02-24,39,PM2.5,35.0,39.0,6.0,12.0,34.0,Good,Minneapolis,MN,-15.5,2.9,4.3
2023-02-25,48,PM2.5,44.0,48.0,5.0,17.0,27.0,Good,Minneapolis,MN,-9.6,0.0,13.6
2023-02-26,54,PM2.5,49.0,54.0,9.0,21.0,42.0,Moderate,Minneapolis,MN,-6.6,0.0,8.8
2023-02-27,54,PM2.5,45.0,54.0,8.0,13.0,30.0,Moderate,Minneapolis,MN,0.4,8.5,11.3
2023-02-28,45,Ozone,45.0,43.0,8.0,15.0,37.0,Good,Minneapolis,MN,-0.1,0.0,6.4
2023-03-01,41,Ozone,41.0,29.0,7.0,8.0,22.0,Good,Minneapolis,MN,-0.2,4.3,15.1
2023-03-02,42,PM2.5,41.0,42.0,6.0,11.0,20.0,Good,Minneapolis,MN,-5.3,0.0,11.4
2023-03-03,59,PM2.5,42.0,59.0,7.0,22.0,25.0,Moderate,Minneapolis,MN,-0.1,0.0,6.9
2023-03-04,62,PM2.5,48.0,62.0,6.0,19.0,28.0,Moderate,Minneapolis,MN,-1.6,0.0,7.8
2023-03-05,52,PM2.5,46.0,52.0,8.0,15.0,42.0,Moderate,Minneapolis,MN,-1.8,2.4,8.7
2023-03-06,43,Ozone,43.0,20.0,7.0,12.0,22.0,Good,Minneapolis,MN,1.0,4.7,16.9
2023-03-07,43,Ozone,43.0,23.0,7.0,8.0,30.0,Good,Minneapolis,MN,0.8,0.0,11.0
2023-03-08,43,Ozone,43.0,33.0,6.0,10.0,28.0,Good,Minneapolis,MN,0.6,2.1,9.4
2023-03-09,44,Ozone,44.0,34.0,6.0,8.0,22.0,Good,Minneapolis,MN,0.3,5.1,10.0
2023-03-10,42,Ozone,42.0,25.0,5.0,9.0,25.0,Good,Minneapolis,MN,-1.0,1.5,11.8
2023-03-11,42,Ozone,42.0,24.0,6.0,5.0,19.0,Good,Minneapolis,MN,-1.3,6.1,14.9
2023-03-12,44,Ozone,44.0,31.0,5.0,7.0,11.0,Good,Minneapolis,MN,-1.8,4.4,16.2
2023-03-13,44,Ozone,44.0,26.0,6.0,16.0,44.0,Good,Minneapolis,MN,-5.3,0.0,11.3
2023-03-14,51,Ozone,51.0,48.0,10.0,28.0,49.0,Moderate,Minneapolis,MN,-6.1,0.0,15.2
2023-03-15,53,PM2.5,46.0,53.0,6.0,27.0,25.0,Moderate,Minneapolis,MN,2.5,0.0,16.1
2023-03-16,41,PM2.5,41.0,41.0,5.0,12.0,25.0,Good,Minneapolis,MN,1.7,7.6,19.0
2023-03-17,39,Ozone,39.0,29.0,3.0,26.0,11.0,Good,Minneapolis,MN,-11.6,0.0,27.7
2023-03-18,43,Ozone,43.0,23.0,3.0,15.0,11.0,Good,Minneapolis,MN,-8.7,0.0,22.3
2023-03-19,50,Ozone,50.0,23.0,3.0,15.0,22.0,Good,Minneapolis,MN,-4.6,0.0,15.9
2023-03-20,47,Ozone,47.0,37.0,5.0,25.0,34.0,Good,Minneapolis,MN,-1.5,0.0,11.7
2023-03-21,44,Ozone,44.0,36.0,5.0,16.0,22.0,Good,Minneapolis,MN,-0.4,0.0,14.0
2023-03-22,45,PM2.5,44.0,45.0,5.0,14.0,14.0,Good,Minneapolis,MN,0.6,6.1,17.4
2023-03-23,50,Ozone,50.0,33.0,5.0,19.0,29.0,Good,Minneapolis,MN,-2.1,0.0,10.3
2023-03-24,61,Ozone,61.0,43.0,6.0,33.0,46.0,Moderate,Minneapolis,MN,-0.9,0.0,2.6
2023-03-25,80,Ozone,80.0,43.0,6.0,21.0,27.0,Moderate,Minneapolis,MN,1.9,0.0,10.7
2023-03-26,51,PM2.5,50.0,51.0,6.0,14.0,16.0,Moderate,Minneapolis,MN,0.0,0.0,12.2
2023-03-27,54,Ozone,54.0,35.0,6.0,20.0,30.0,Moderate,Minneapolis,MN,-1.5,0.0,10.6
2023-03-28,51,Ozone,51.0,37.0,5.0,34.0,28.0,Moderate,Minneapolis,MN,-4.7,0.0,16.0
2023-03-29,51,Ozone,51.0,37.0,5.0,21.0,27.0,Moderate,Minneapolis,MN,-7.8,0.0,12.3
2023-03-30,54,PM2.5,50.0,54.0,6.0,35.0,47.0,Moderate,Minneapolis,MN,-3.3,2.3,10.5
2023-03-31,50,Ozone,50.0,32.0,5.0,7.0,19.0,Good,Minneapolis,MN,1.5,43.2,19.1
2023-04-01,51,Ozone,51.0,25.0,6.0,19.0,28.0,Moderate,Minneapolis,MN,-0.4,6.6,16.4
2023-04-02,49,Ozone,49.0,30.0,5.0,11.0,19.0,Good,Minneapolis,MN,3.4,0.4,19.0
2023-04-03,54,Ozone,54.0,28.0,6.0,12.0,25.0,Moderate,Minneapolis,MN,3.0,0.0,13.1
2023-04-04,37,Ozone,37.0,23.0,6.0,14.0,13.0,Good,Minneapolis,MN,2.0,5.6,18.2
2023-04-05,46,Ozone,46.0,22.0,5.0,13.0,14.0,Good,Minneapolis,MN,-0.6,0.6,25.4
2023-04-06,51,PM2.5,46.0,51.0,5.0,17.0,31.0,Moderate,Minneapolis,MN,-2.4,0.0,18.1
2023-04-07,50,Ozone,50.0,33.0,6.0,18.0,36.0,Good,Minneapolis,MN,1.7,0.0,11.3
2023-04-08,51,Ozone,51.0,50.0,7.0,21.0,21.0,Moderate,Minneapolis,MN,9.6,0.0,14.5
2023-04-09,50,Ozone,50.0,48.0,6.0,28.0,16.0,Good,Minneapolis,MN,13.6,0.0,15.7
2023-04-10,54,Ozone,54.0,53.0,8.0,45.0,39.0,Moderate,Minneapolis,MN,12.4,0.0,5.3
2023-04-11,101,Ozone,101.0,56.0,8.0,61.0,32.0,Unhealthy for Sensitive Groups,Minneapolis,MN,19.6,0.0,16.2
2023-04-12,97,Ozone,97.0,57.0,10.0,67.0,53.0,Moderate,Minneapolis,MN,22.6,0.0,19.4
2023-04-13,84,Ozone,84.0,40.0,10.0,82.0,16.0,Moderate,Minneapolis,MN,23.0,0.0,19.5
2023-04-14,69,PM10,61.0,53.0,6.0,69.0,19.0,Moderate,Minneapolis,MN,20.4,0.0,18.2
2023-04-15,31,Ozone,31.0,25.0,7.0,10.0,9.0,Good,Minneapolis,MN,7.2,8.0,17.1
2023-04-16,44,Ozone,44.0,9.0,7.0,6.0,7.0,Good,Minneapolis,MN,0.5,17.6,24.7
2023-04-17,47,Ozone,47.0,18.0,6.0,14.0,23.0,Good,Minneapolis,MN,3.7,0.0,23.0
2023-04-18,48,Ozone,48.0,24.0,6.0,17.0,34.0,Good,Minneapolis,MN,6.3,0.0,8.6
2023-04-19,47,Ozone,47.0,28.0,6.0,12.0,12.0,Good,Minneapolis,MN,5.8,26.1,20.3
2023-04-20,44,Ozone,44.0,27.0,6.0,6.0,26.0,Good,Minneapolis,MN,3.8,24.4,14.7
2023-04-21,42,Ozone,42.0,14.0,5.0,9.0,9.0,Good,Minneapolis,MN,2.9,1.4,21.7
2023-04-22,41,Ozone,41.0,11.0,19.0,6.0,11.0,Good,Minneapolis,MN,1.0,0.0,19.5
2023-04-23,43,Ozone,43.0,30.0,20.0,12.0,26.0,Good,Minneapolis,MN,3.0,0.0,11.4
2023-04-24,44,Ozone,44.0,31.0,10.0,17.0,28.0,Good,Minneapolis,MN,4.5,0.0,7.3
2023-04-25,42,Ozone,42.0,21.0,6.0,24.0,25.0,Good,Minneapolis,MN,4.2,0.0,8.1
2023-04-26,47,Ozone,47.0,37.0,5.0,36.0,30.0,Good,Minneapolis,MN,7.3,0.0,9.6
2023-04-27,61,PM2.5,42.0,61.0,7.0,44.0,25.0,Moderate,Minneapolis,MN,12.7,2.9,14.2
2023-04-28,38,PM2.5,37.0,38.0,7.0,13.0,20.0,Good,Minneapolis,MN,8.3,12.0,12.5
2023-04-29,39,Ozone,39.0,20.0,6.0,9.0,13.0,Good,Minneapolis,MN,7.4,0.5,15.5
2023-04-30,40,Ozone,40.0,9.0,5.0,14.0,8.0,Good,Minneapolis,MN,7.5,1.7,29.8
2023-05-01,43,Ozone,43.0,14.0,5.0,31.0,12.0,Good,Minneapolis,MN,9.4,0.0,27.8
2023-05-02,45,Ozone,45.0,14.0,5.0,28.0,29.0,Good,Minneapolis,MN,10.7,0.0,23.9
2023-05-03,47,Ozone,47.0,35.0,11.0,35.0,36.0,Good,Minneapolis,MN,12.4,0.0,5.3
2023-05-04,47,Ozone,47.0,39.0,6.0,36.0,22.0,Good,Minneapolis,MN,18.1,0.0,9.7
2023-05-05,50,Ozone,50.0,43.0,13.0,24.0,23.0,Good,Minneapolis,MN,14.6,0.2,13.8
2023-05-06,50,PM2.5,32.0,50.0,9.0,21.0,12.0,Good,Minneapolis,MN,15.2,1.3,12.9
2023-05-07,50,Ozone,50.0,48.0,9.0,21.0,24.0,Good,Minneapolis,MN,18.1,0.0,8.2
2023-05-08,50,PM2.5,46.0,50.0,8.0,25.0,20.0,Good,Minneapolis,MN,16.9,0.0,8.9
2023-05-09,44,Ozone,44.0,39.0,6.0,18.0,21.0,Good,Minneapolis,MN,16.5,12.0,9.7
2023-05-10,90,Ozone,90.0,50.0,7.0,31.0,57.0,Moderate,Minneapolis,MN,20.1,0.3,8.9
2023-05-11,100,Ozone,100.0,33.0,7.0,22.0,26.0,Moderate,Minneapolis,MN,21.0,0.3,10.2
2023-05-12,61,Ozone,61.0,44.0,7.0,27.0,29.0,Moderate,Minneapolis,MN,20.1,2.4,7.8
2023-05-13,51,Ozone,51.0,41.0,19.0,15.0,13.0,Moderate,Minneapolis,MN,17.0,9.2,14.0
2023-05-14,42,Ozone,42.0,37.0,8.0,13.0,18.0,Good,Minneapolis,MN,14.3,9.4,11.2
2023-05-15,58,Ozone,58.0,40.0,15.0,19.0,30.0,Moderate,Minneapolis,MN,16.3,0.0,8.4
2023-05-16,51,PM2.5,50.0,51.0,6.0,38.0,24.0,Moderate,Minneapolis,MN,20.2,0.0,13.1
2023-05-17,37,PM2.5,36.0,37.0,5.0,27.0,15.0,Good,Minneapolis,MN,15.5,0.0,14.9
2023-05-18,153,PM2.5,43.0,153.0,7.0,51.0,15.0,Unhealthy,Minneapolis,MN,16.0,3.3,15.4
2023-05-19,42,PM2.5,29.0,42.0,8.0,20.0,17.0,Good,Minneapolis,MN,11.0,0.0,16.4
2023-05-20,56,PM2.5,47.0,56.0,22.0,27.0,32.0,Moderate,Minneapolis,MN,14.8,0.0,6.1
2023-05-21,112,Ozone,112.0,78.0,11.0,38.0,34.0,Unhealthy for Sensitive Groups,Minneapolis,MN,17.9,0.0,3.6
2023-05-22,112,Ozone,112.0,71.0,8.0,60.0,35.0,Unhealthy for Sensitive Groups,Minneapolis,MN,20.0,0.0,7.2
2023-05-23,140,Ozone,140.0,77.0,7.0,60.0,33.0,Unhealthy for Sensitive Groups,Minneapolis,MN,21.4,0.0,6.9
2023-05-24,62,PM2.5,47.0,62.0,7.0,50.0,22.0,Moderate,Minneapolis,MN,17.8,0.0,14.3
2023-05-25,64,Ozone,64.0,29.0,5.0,40.0,16.0,Moderate,Minneapolis,MN,19.3,0.0,15.5
2023-05-26,93,Ozone,93.0,36.0,9.0,44.0,21.0,Moderate,Minneapolis,MN,20.2,0.0,12.4
2023-05-27,112,Ozone,112.0,38.0,16.0,42.0,23.0,Unhealthy for Sensitive Groups,Minneapolis,MN,20.8,0.0,10.6
2023-05-28,115,Ozone,115.0,39.0,14.0,33.0,20.0,Unhealthy for Sensitive Groups,Minneapolis,MN,21.0,0.0,10.1
2023-05-29,108,Ozone,108.0,42.0,32.0,38.0,15.0,Unhealthy for Sensitive Groups,Minneapolis,MN,24.4,0.0,15.2
2023-05-30,84,Ozone,84.0,48.0,11.0,47.0,19.0,Moderate,Minneapolis,MN,25.1,2.8,17.2
2023-05-31,97,Ozone,97.0,52.0,6.0,46.0,19.0,Moderate,Minneapolis,MN,25.9,0.0,14.5
2023-06-01,74,Ozone,74.0,46.0,6.0,48.0,15.0,Moderate,Minneapolis,MN,26.0,2.3,12.4
2023-06-02,90,Ozone,90.0,53.0,11.0,31.0,33.0,Moderate,Minneapolis,MN,25.3,0.0,10.0
2023-06-03,122,Ozone,122.0,59.0,13.0,32.0,31.0,Unhealthy for Sensitive Groups,Minneapolis,MN,25.5,0.0,7.2
2023-06-04,93,Ozone,93.0,72.0,14.0,29.0,28.0,Moderate,Minneapolis,MN,26.0,0.0,5.4
2023-06-05,90,Ozone,90.0,89.0,10.0,54.0,42.0,Moderate,Minneapolis,MN,24.2,0.0,6.1
2023-06-06,101,PM2.5,74.0,101.0,8.0,52.0,28.0,Unhealthy for Sensitive Groups,Minneapolis,MN,23.0,0.0,7.7
2023-06-07,68,PM2.5,61.0,68.0,6.0,35.0,21.0,Moderate,Minneapolis,MN,22.3,0.0,9.3
2023-06-08,97,Ozone,97.0,53.0,6.0,30.0,24.0,Moderate,Minneapolis,MN,22.3,0.0,7.7
2023-06-09,136,Ozone,136.0,70.0,6.0,46.0,25.0,Unhealthy for Sensitive Groups,Minneapolis,MN,22.3,0.0,5.8
2023-06-10,97,Ozone,97.0,55.0,7.0,31.0,18.0,Moderate,Minneapolis,MN,21.3,9.7,12.5
2023-06-11,38,Ozone,38.0,32.0,7.0,25.0,25.0,Good,Minneapolis,MN,15.4,0.0,15.0
2023-06-12,52,PM2.5,49.0,52.0,17.0,44.0,22.0,Moderate,Minneapolis,MN,19.9,0.0,14.7
2023-06-13,108,Ozone,108.0,46.0,6.0,45.0,37.0,Unhealthy for Sensitive Groups,Minneapolis,MN,22.9,0.0,12.4
2023-06-14,180,PM2.5,64.0,180.0,16.0,88.0,42.0,Unhealthy,Minneapolis,MN,21.5,0.0,6.2
2023-06-15,134,PM2.5,37.0,134.0,15.0,60.0,28.0,Unhealthy for Sensitive Groups,Minneapolis,MN,17.8,0.0,12.9
2023-06-16,75,PM2.5,74.0,75.0,14.0,36.0,22.0,Moderate,Minneapolis,MN,17.4,0.0,6.2
2023-06-17,100,Ozone,100.0,80.0,27.0,46.0,22.0,Moderate,Minneapolis,MN,22.6,0.0,9.1
2023-06-18,67,Ozone,67.0,63.0,32.0,24.0,14.0,Moderate,Minneapolis,MN,22.3,0.4,10.0
2023-06-19,100,Ozone,100.0,67.0,28.0,36.0,45.0,Moderate,Minneapolis,MN,25.4,0.0,9.3
2023-06-20,164,Ozone,164.0,76.0,6.0,44.0,36.0,Unhealthy,Minneapolis,MN,27.7,0.0,14.2
2023-06-21,164,Ozone,164.0,74.0,6.0,39.0,27.0,Unhealthy,Minneapolis,MN,27.6,0.0,13.3
2023-06-22,147,Ozone,147.0,68.0,6.0,41.0,32.0,Unhealthy for Sensitive Groups,Minneapolis,MN,27.6,0.0,6.7
2023-06-23,119,Ozone,119.0,62.0,18.0,38.0,32.0,Unhealthy for Sensitive Groups,Minneapolis,MN,25.8,0.2,8.0
2023-06-24,64,Ozone,64.0,43.0,43.0,20.0,13.0,Moderate,Minneapolis,MN,24.1,1.8,17.1
2023-06-25,51,Ozone,51.0,31.0,25.0,10.0,14.0,Moderate,Minneapolis,MN,19.9,29.5,12.6
2023-06-26,77,PM2.5,41.0,77.0,17.0,35.0,22.0,Moderate,Minneapolis,MN,22.3,0.4,15.9
2023-06-27,135,PM2.5,84.0,135.0,10.0,63.0,22.0,Unhealthy for Sensitive Groups,Minneapolis,MN,23.9,0.0,6.6
2023-06-28,157,PM2.5,97.0,157.0,10.0,69.0,19.0,Unhealthy,Minneapolis,MN,24.8,0.4,15.8
2023-06-29,93,Ozone,93.0,90.0,8.0,51.0,25.0,Moderate,Minneapolis,MN,24.8,0.0,7.7
2023-06-30,74,Ozone,74.0,66.0,13.0,33.0,27.0,Moderate,Minneapolis,MN,24.7,0.0,8.7
2023-07-01,76,PM2.5,46.0,76.0,20.0,35.0,22.0,Moderate,Minneapolis,MN,25.1,0.0,6.1
2023-07-02,75,PM2.5,64.0,75.0,14.0,31.0,23.0,Moderate,Minneapolis,MN,25.7,0.0,3.6
2023-07-03,84,Ozone,84.0,60.0,9.0,36.0,25.0,Moderate,Minneapolis,MN,27.7,0.0,12.1
2023-07-04,47,PM2.5,45.0,47.0,15.0,21.0,13.0,Good,Minneapolis,MN,23.5,2.8,9.7
2023-07-05,36,PM10,35.0,24.0,13.0,36.0,17.0,Good,Minneapolis,MN,20.7,0.0,15.2
2023-07-06,44,Ozone,44.0,16.0,3.0,19.0,20.0,Good,Minneapolis,MN,18.5,0.0,7.1
2023-07-07,45,Ozone,45.0,25.0,3.0,33.0,24.0,Good,Minneapolis,MN,19.6,0.0,10.5
2023-07-08,38,Ozone,38.0,30.0,5.0,13.0,15.0,Good,Minneapolis,MN,20.3,0.0,10.4
2023-07-09,46,Ozone,46.0,39.0,9.0,23.0,15.0,Good,Minneapolis,MN,22.5,0.0,15.0
2023-07-10,67,Ozone,67.0,36.0,5.0,26.0,18.0,Moderate,Minneapolis,MN,25.9,0.0,19.1
2023-07-11,41,PM10,39.0,18.0,5.0,41.0,20.0,Good,Minneapolis,MN,19.1,0.1,7.9
2023-07-12,58,Ozone,58.0,30.0,5.0,16.0,19.0,Moderate,Minneapolis,MN,20.6,0.0,7.7
2023-07-13,54,Ozone,54.0,37.0,6.0,21.0,15.0,Moderate,Minneapolis,MN,23.8,1.3,12.7
2023-07-14,77,Ozone,77.0,64.0,9.0,27.0,21.0,Moderate,Minneapolis,MN,24.2,0.0,13.0
2023-07-15,140,PM2.5,43.0,140.0,9.0,45.0,14.0,Unhealthy for Sensitive Groups,Minneapolis,MN,21.8,0.0,12.5
2023-07-16,68,PM2.5,35.0,68.0,6.0,19.0,10.0,Moderate,Minneapolis,MN,19.8,0.5,16.1
2023-07-17,65,PM10,31.0,25.0,19.0,65.0,12.0,Moderate,Minneapolis,MN,18.7,0.0,14.2
2023-07-18,49,Ozone,49.0,38.0,6.0,23.0,13.0,Good,Minneapolis,MN,21.9,0.0,6.2
2023-07-19,51,Ozone,51.0,34.0,5.0,32.0,17.0,Moderate,Minneapolis,MN,23.4,4.6,11.2
2023-07-20,105,PM2.5,39.0,105.0,7.0,18.0,23.0,Unhealthy for Sensitive Groups,Minneapolis,MN,20.9,0.0,13.7
2023-07-21,55,PM2.5,45.0,55.0,11.0,20.0,20.0,Moderate,Minneapolis,MN,22.7,0.0,6.0
2023-07-22,59,PM2.5,45.0,59.0,11.0,27.0,26.0,Moderate,Minneapolis,MN,21.9,2.0,7.0
2023-07-23,119,PM2.5,77.0,119.0,22.0,47.0,28.0,Unhealthy for Sensitive Groups,Minneapolis,MN,23.3,0.0,4.9
2023-07-24,99,PM2.5,80.0,99.0,11.0,46.0,28.0,Moderate,Minneapolis,MN,23.8,10.4,4.4
2023-07-25,108,Ozone,108.0,79.0,35.0,50.0,25.0,Unhealthy for Sensitive Groups,Minneapolis,MN,27.5,0.0,10.0
2023-07-26,77,Ozone,77.0,30.0,10.0,17.0,25.0,Moderate,Minneapolis,MN,27.0,35.7,9.5
2023-07-27,58,Ozone,58.0,45.0,34.0,42.0,18.0,Moderate,Minneapolis,MN,29.1,0.0,16.1
2023-07-28,76,CO,67.0,30.0,76.0,19.0,21.0,Moderate,Minneapolis,MN,25.2,8.1,12.2
2023-07-29,45,PM2.5,32.0,45.0,15.0,18.0,20.0,Good,Minneapolis,MN,21.9,0.0,9.6
2023-07-30,41,PM2.5,37.0,41.0,17.0,26.0,22.0,Good,Minneapolis,MN,21.3,0.0,4.4
2023-07-31,101,Ozone,101.0,60.0,35.0,28.0,25.0,Unhealthy for Sensitive Groups,Minneapolis,MN,22.6,0.0,5.4
2023-08-01,58,PM2.5,50.0,58.0,35.0,31.0,18.0,Moderate,Minneapolis,MN,24.2,0.0,9.2
2023-08-02,90,Ozone,90.0,52.0,34.0,37.0,27.0,Moderate,Minneapolis,MN,26.8,0.2,5.3
2023-08-03,67,Ozone,67.0,48.0,8.0,29.0,27.0,Moderate,Minneapolis,MN,28.2,9.4,8.0
2023-08-04,93,Ozone,93.0,59.0,9.0,27.0,24.0,Moderate,Minneapolis,MN,25.5,0.0,7.0
2023-08-05,81,PM2.5,58.0,81.0,14.0,41.0,11.0,Moderate,Minneapolis,MN,25.2,0.0,10.3
2023-08-06,66,PM2.5,40.0,66.0,16.0,22.0,17.0,Moderate,Minneapolis,MN,21.6,7.6,7.4
2023-08-07,66,PM2.5,45.0,66.0,28.0,29.0,17.0,Moderate,Minneapolis,MN,22.6,0.0,8.9
2023-08-08,77,PM2.5,50.0,77.0,8.0,35.0,25.0,Moderate,Minneapolis,MN,22.4,0.0,7.6
2023-08-09,76,PM2.5,50.0,76.0,7.0,31.0,25.0,Moderate,Minneapolis,MN,21.7,7.8,6.9
2023-08-10,45,Ozone,45.0,43.0,27.0,44.0,25.0,Good,Minneapolis,MN,21.7,0.0,8.1
2023-08-11,45,Ozone,45.0,22.0,32.0,11.0,21.0,Good,Minneapolis,MN,21.9,19.9,9.6
2023-08-12,35,Ozone,35.0,20.0,9.0,18.0,12.0,Good,Minneapolis,MN,21.8,0.0,12.7
2023-08-13,28,PM2.5,28.0,28.0,7.0,11.0,13.0,Good,Minneapolis,MN,19.4,9.9,5.6
2023-08-14,29,Ozone,29.0,23.0,10.0,13.0,21.0,Good,Minneapolis,MN,17.8,24.8,11.3
2023-08-15,34,Ozone,34.0,24.0,7.0,17.0,18.0,Good,Minneapolis,MN,20.3,0.0,9.9
2023-08-16,68,PM10,44.0,30.0,5.0,68.0,10.0,Moderate,Minneapolis,MN,24.2,1.8,21.4
2023-08-17,61,PM2.5,35.0,61.0,9.0,29.0,15.0,Moderate,Minneapolis,MN,19.9,0.0,18.5
